Entity,Code,Year,GDP (constant 2010 US$)
Sudan,SDN,1994,23985443577.336
Sudan,SDN,1995,25423872772.0788
Sudan,SDN,1996,26928743519.7469
Sudan,SDN,1997,29774232838.9614
Sudan,SDN,1998,31057056882.6533
Sudan,SDN,1999,32021097643.6716
Sudan,SDN,2000,34053114158.2253
Sudan,SDN,2001,36266689312.9815
Sudan,SDN,2002,38597648770.0863
Sudan,SDN,2003,41583019314.8311
Sudan,SDN,2004,43197815735.7573
Sudan,SDN,2005,46433219017.4981
Sudan,SDN,2006,51106401194.5342
Sudan,SDN,2007,56994834761.4621
Sudan,SDN,2008,61441550872.0498
Sudan,SDN,2009,63433392297.3437
Sudan,SDN,2010,65634109236.7736
Sudan,SDN,2011,64342607849.351
Sudan,SDN,2012,64678192682.9882
Sudan,SDN,2013,67520612416.9246
Sudan,SDN,2014,69329767682.0853
Sudan,SDN,2015,72731117403.9639
Sudan,SDN,2016,76149479952.5075
Sudan,SDN,2017,79411016248.06401
Suriname,SUR,1975,2760204463.00039
Suriname,SUR,1976,2661607341.54223
Suriname,SUR,1977,2930196818.55557
Suriname,SUR,1978,3153287280.52598
Suriname,SUR,1979,2963248949.11626
Suriname,SUR,1980,2809101030.24448
Suriname,SUR,1981,2816260976.33533
Suriname,SUR,1982,2759450908.33333
Suriname,SUR,1983,2675496878.07238
Suriname,SUR,1984,2571036689.2005
Suriname,SUR,1985,2523268316.5879803
Suriname,SUR,1986,2433807126.87959
Suriname,SUR,1987,2089096188.5247397
Suriname,SUR,1988,2272359780.5763397
Suriname,SUR,1989,2522740026.20726
Suriname,SUR,1990,2510412978.48291
Suriname,SUR,1991,2580255425.98859
Suriname,SUR,1992,2575058064.97333
Suriname,SUR,1993,2388247352.91935
Suriname,SUR,1994,2465797921.63316
Suriname,SUR,1995,2492835111.50222
Suriname,SUR,1996,2524603235.63073
Suriname,SUR,1997,2669426894.1244197
Suriname,SUR,1998,2711182103.1836
Suriname,SUR,1999,2687566144.6827
Suriname,SUR,2000,2685720130.2729893
Suriname,SUR,2001,2808003046.9639
Suriname,SUR,2002,2928745617.03153
Suriname,SUR,2003,3104767754.78462
Suriname,SUR,2004,3392146050.4177604
Suriname,SUR,2005,3547191376.09683
Suriname,SUR,2006,3683479343.30695
Suriname,SUR,2007,3871759940.85243
Suriname,SUR,2008,4032182694.8835397
Suriname,SUR,2009,4153700529.52386
Suriname,SUR,2010,4368398047.64333
Suriname,SUR,2011,4623921715.74078
Suriname,SUR,2012,4748321396.2619
Suriname,SUR,2013,4887610613.83381
Suriname,SUR,2014,4900098612.65061
Suriname,SUR,2015,4772817086.24868
Suriname,SUR,2016,4527379878.73403
Suriname,SUR,2017,4531702647.55523
Sweden,SWE,1960,135793184782.845
Sweden,SWE,1961,143508325287.24802
Sweden,SWE,1962,149620019088.711
Sweden,SWE,1963,157591620809.927
Sweden,SWE,1964,168341665008.642
Sweden,SWE,1965,174774762865.53
Sweden,SWE,1966,178429017363.20102
Sweden,SWE,1967,184434042265.902
Sweden,SWE,1968,191144218113.767
Sweden,SWE,1969,200719873587.384
Sweden,SWE,1970,212847385915.80606
Sweden,SWE,1971,214858040748.852
Sweden,SWE,1972,219775580084.192
Sweden,SWE,1973,228496233632.7
Sweden,SWE,1974,235803990191.2689
Sweden,SWE,1975,241823742244.36105
Sweden,SWE,1976,244382491014.887
Sweden,SWE,1977,240481514528.394
Sweden,SWE,1978,244693663790.4669
Sweden,SWE,1979,254089909079.9669
Sweden,SWE,1980,258409364912.524
Sweden,SWE,1981,259584689379.582
Sweden,SWE,1982,262826031699.05
Sweden,SWE,1983,267821404946.151
Sweden,SWE,1984,279149005660.635
Sweden,SWE,1985,285179667479.43604
Sweden,SWE,1986,292854774009.892
Sweden,SWE,1987,302676663255.494
Sweden,SWE,1988,310422276216.209
Sweden,SWE,1989,318663388257.803
Sweden,SWE,1990,321068260388.536
Sweden,SWE,1991,317388898837.083
Sweden,SWE,1992,313711654101.287
Sweden,SWE,1993,307231574781.4
Sweden,SWE,1994,319789978736.341
Sweden,SWE,1995,332659307767.38104
Sweden,SWE,1996,337708614458.34
Sweden,SWE,1997,347503794934.668
Sweden,SWE,1998,362192056472.466
Sweden,SWE,1999,378599909885.838
Sweden,SWE,2000,396527702705.124
Sweden,SWE,2001,402727057569.121
Sweden,SWE,2002,411077914064.11
Sweden,SWE,2003,420885165259.591
Sweden,SWE,2004,439069634290.739
Sweden,SWE,2005,451444063836.53
Sweden,SWE,2006,472608335571.5421
Sweden,SWE,2007,488700407872.375
Sweden,SWE,2008,485978113843.762
Sweden,SWE,2009,460781805680.152
Sweden,SWE,2010,488377689564.921
Sweden,SWE,2011,501390063555.111
Sweden,SWE,2012,499954480439.365
Sweden,SWE,2013,506159940034.887
Sweden,SWE,2014,519341997812.702
Sweden,SWE,2015,542826483759.044
Sweden,SWE,2016,560386605247.826
Sweden,SWE,2017,573208900097.34
Switzerland,CHE,1980,346881371656.163
Switzerland,CHE,1981,352436107526.75604
Switzerland,CHE,1982,347821247668.926
Switzerland,CHE,1983,350044101778.005
Switzerland,CHE,1984,360575026071.041
Switzerland,CHE,1985,373821095508.4
Switzerland,CHE,1986,380769056936.784
Switzerland,CHE,1987,386806067212.6
Switzerland,CHE,1988,399484008361.054
Switzerland,CHE,1989,416784837993.93
Switzerland,CHE,1990,432100120508.07
Switzerland,CHE,1991,428142876037.409
Switzerland,CHE,1992,427955636280.10297
Switzerland,CHE,1993,427416482616.202
Switzerland,CHE,1994,432843636283.6071
Switzerland,CHE,1995,434925036081.259
Switzerland,CHE,1996,437273751336.585
Switzerland,CHE,1997,447506612519.817
Switzerland,CHE,1998,460886576236.655
Switzerland,CHE,1999,468697312455.53
Switzerland,CHE,2000,487149098174.328
Switzerland,CHE,2001,493542558241.668
Switzerland,CHE,2002,494345122120.216
Switzerland,CHE,2003,494540766952.359
Switzerland,CHE,2004,508270323943.997
Switzerland,CHE,2005,524104192489.589
Switzerland,CHE,2006,545008791663.243
Switzerland,CHE,2007,567418887241.5079
Switzerland,CHE,2008,579645072565.331
Switzerland,CHE,2009,566764738131.479
Switzerland,CHE,2010,583782977866.405
Switzerland,CHE,2011,593665305708.969
Switzerland,CHE,2012,599637721742.463
Switzerland,CHE,2013,610743250749.2161
Switzerland,CHE,2014,625701684969.818
Switzerland,CHE,2015,633375192571.1421
Switzerland,CHE,2016,642089703646.215
Switzerland,CHE,2017,649067884586.9089
Tajikistan,TJK,1985,6236082981.16176
Tajikistan,TJK,1986,6454345877.588572
Tajikistan,TJK,1987,6376893724.17974
Tajikistan,TJK,1988,7263282021.62651
Tajikistan,TJK,1989,6791168642.01824
Tajikistan,TJK,1990,6750421655.20268
Tajikistan,TJK,1991,6271141778.69189
Tajikistan,TJK,1992,4452510596.68266
Tajikistan,TJK,1993,3722298865.73334
Tajikistan,TJK,1994,2929449281.29069
Tajikistan,TJK,1995,2566197559.4751396
Tajikistan,TJK,1996,2137642598.6982
Tajikistan,TJK,1997,2173982433.0898104
Tajikistan,TJK,1998,2289203518.73461
Tajikistan,TJK,1999,2373904041.4456
Tajikistan,TJK,2000,2570938100.91492
Tajikistan,TJK,2001,2833173814.25923
Tajikistan,TJK,2002,3139156583.8970103
Tajikistan,TJK,2003,3484463717.4761
Tajikistan,TJK,2004,3843363539.9458704
Tajikistan,TJK,2005,4100868784.0261
Tajikistan,TJK,2006,4387929676.60756
Tajikistan,TJK,2007,4730188250.37713
Tajikistan,TJK,2008,5103873019.5646105
Tajikistan,TJK,2009,5297820244.95672
Tajikistan,TJK,2010,5642178579.58438
Tajikistan,TJK,2011,6059699759.65267
Tajikistan,TJK,2012,6514177191.26575
Tajikistan,TJK,2013,6996226340.54257
Tajikistan,TJK,2014,7464921079.82827
Tajikistan,TJK,2015,7912816344.617959
Tajikistan,TJK,2016,8458800787.507179
Tajikistan,TJK,2017,9059375703.27769
Tanzania,TZA,1988,11013607979.2257
Tanzania,TZA,1989,11428209018.672
Tanzania,TZA,1990,12233334531.6455
Tanzania,TZA,1991,12486807780.9952
Tanzania,TZA,1992,12559770962.6654
Tanzania,TZA,1993,12711216782.5046
Tanzania,TZA,1994,12910485667.9483
Tanzania,TZA,1995,13371378628.0628
Tanzania,TZA,1996,13979023119.3827
Tanzania,TZA,1997,14471822572.7899
Tanzania,TZA,1998,15008511791.0467
Tanzania,TZA,1999,15734981143.0663
Tanzania,TZA,2000,16511320979.4706
Tanzania,TZA,2001,17501641753.9451
Tanzania,TZA,2002,18755381230.7524
Tanzania,TZA,2003,20046919269.2951
Tanzania,TZA,2004,21616251925.8856
Tanzania,TZA,2005,23383020790.5415
Tanzania,TZA,2006,24472803075.3726
Tanzania,TZA,2007,26544274428.1676
Tanzania,TZA,2008,28021886853.3599
Tanzania,TZA,2009,29530121806.7351
Tanzania,TZA,2010,31407908612.0943
Tanzania,TZA,2011,33890549126.6533
Tanzania,TZA,2012,35632866873.3754
Tanzania,TZA,2013,38220903729.4146
Tanzania,TZA,2014,40883041247.8234
Tanzania,TZA,2015,43728220561.9177
Tanzania,TZA,2016,46775259595.7984
Tanzania,TZA,2017,50098249469.476
Thailand,THA,1960,15639870223.4408
Thailand,THA,1961,16478502946.2158
Thailand,THA,1962,17723330987.9679
Thailand,THA,1963,19141167476.8231
Thailand,THA,1964,20448699889.0251
Thailand,THA,1965,22121743302.8005
Thailand,THA,1966,24582238292.991
Thailand,THA,1967,26700239601.4404
Thailand,THA,1968,28868905220.7469
Thailand,THA,1969,30760009014.5344
Thailand,THA,1970,34269095175.674
Thailand,THA,1971,35946695468.7766
Thailand,THA,1972,37484677724.0231
Thailand,THA,1973,41321771650.0863
Thailand,THA,1974,43167306675.462006
Thailand,THA,1975,45312896743.1013
Thailand,THA,1976,49539145018.0144
Thailand,THA,1977,54415512544.9501
Thailand,THA,1978,60017995792.2658
Thailand,THA,1979,63242022391.7338
Thailand,THA,1980,66513874353.0164
Thailand,THA,1981,70442760955.1213
Thailand,THA,1982,74213103191.0383
Thailand,THA,1983,78357313131.8955
Thailand,THA,1984,82864762916.7493
Thailand,THA,1985,86715687620.4119
Thailand,THA,1986,91514384420.51
Thailand,THA,1987,100225589275.963
Thailand,THA,1988,113543679908.051
Thailand,THA,1989,127385229004.66
Thailand,THA,1990,141610545731.926
Thailand,THA,1991,153729944877.996
Thailand,THA,1992,166156532830.725
Thailand,THA,1993,179866180005.37
Thailand,THA,1994,194249907286.591
Thailand,THA,1995,210023508389.764
Thailand,THA,1996,221894822450.504
Thailand,THA,1997,215784747525.622
Thailand,THA,1998,199312314682.614
Thailand,THA,1999,208425468395.577
Thailand,THA,2000,217712232033.235
Thailand,THA,2001,225210772012.182
Thailand,THA,2002,239058711719.124
Thailand,THA,2003,256245431314.356
Thailand,THA,2004,272361445882.369
Thailand,THA,2005,283767493631.796
Thailand,THA,2006,297864826688.794
Thailand,THA,2007,314054055752.49603
Thailand,THA,2008,319473585807.457
Thailand,THA,2009,317266875218.097
Thailand,THA,2010,341105009515.333
Thailand,THA,2011,343970153353.698
Thailand,THA,2012,368883177547.461
Thailand,THA,2013,378796469984.955
Thailand,THA,2014,382525395708.79
Thailand,THA,2015,394078328227.44
Thailand,THA,2016,407014670809.508
Thailand,THA,2017,422900351828.266
Timor,TLS,2000,1172648193.02694
Timor,TLS,2001,1280577370.51844
Timor,TLS,2002,1192644043.63228
Timor,TLS,2003,1178540413.53777
Timor,TLS,2004,1933630837.76627
Timor,TLS,2005,2627411205.59126
Timor,TLS,2006,3722369164.4968295
Timor,TLS,2007,3915150670.9358897
Timor,TLS,2008,4306850276.05059
Timor,TLS,2009,4045927223.3693204
Timor,TLS,2010,3998696648.74331
Timor,TLS,2011,4471801362.76601
Timor,TLS,2012,4693824269.16812
Timor,TLS,2013,4177441214.59724
Timor,TLS,2014,3089229757.8857303
Timor,TLS,2015,3734284415.91915
Timor,TLS,2016,3765074846.66977
Timor,TLS,2017,3463868858.9361897
Togo,TGO,1960,551677358.5945151
Togo,TGO,1961,618812727.22419
Togo,TGO,1962,642164571.232772
Togo,TGO,1963,674270836.512754
Togo,TGO,1964,770597244.157899
Togo,TGO,1965,889729364.225827
Togo,TGO,1966,973441500.867495
Togo,TGO,1967,1026984400.3063301
Togo,TGO,1968,1078576931.95576
Togo,TGO,1969,1195396179.45215
Togo,TGO,1970,1225571596.8311
Togo,TGO,1971,1225571596.8311
Togo,TGO,1972,1319023361.98946
Togo,TGO,1973,1369640672.4723198
Togo,TGO,1974,1435833339.63889
Togo,TGO,1975,1470875443.63811
Togo,TGO,1976,1440700101.63733
Togo,TGO,1977,1540959651.63655
Togo,TGO,1978,1711165340.73355
Togo,TGO,1979,1622736719.7555401
Togo,TGO,1980,1859282339.1104
Togo,TGO,1981,1797643669.8566399
Togo,TGO,1982,1733244837.2630699
Togo,TGO,1983,1639406826.8125598
Togo,TGO,1984,1730484975.43599
Togo,TGO,1985,1826622971.0148602
Togo,TGO,1986,1855602423.20758
Togo,TGO,1987,1865069004.98452
Togo,TGO,1988,1988953784.7947896
Togo,TGO,1989,2069705739.73807
Togo,TGO,1990,2064662774.7129397
Togo,TGO,1991,2050210806.54708
Togo,TGO,1992,1968598335.1624696
Togo,TGO,1993,1671422126.76474
Togo,TGO,1994,1921841515.2652602
Togo,TGO,1995,2072625977.9560301
Togo,TGO,1996,2255767595.65452
Togo,TGO,1997,2580087820.14977
Togo,TGO,1998,2520748984.98985
Togo,TGO,1999,2583307708.87565
Togo,TGO,2000,2563068019.81933
Togo,TGO,2001,2521371868.5275197
Togo,TGO,2002,2498121012.08473
Togo,TGO,2003,2621887861.20628
Togo,TGO,2004,2677447377.50821
Togo,TGO,2005,2709052152.6068892
Togo,TGO,2006,2818834121.81118
Togo,TGO,2007,2883398217.58234
Togo,TGO,2008,2947567674.9376802
Togo,TGO,2009,3051036045.0310397
Togo,TGO,2010,3172945644.5585
Togo,TGO,2011,3327904819.97373
Togo,TGO,2012,3488321264.1898303
Togo,TGO,2013,3626730618.31805
Togo,TGO,2014,3839682314.5607705
Togo,TGO,2015,4046443147.7733297
Togo,TGO,2016,4264876064.3291397
Togo,TGO,2017,4502250154.26713
Tonga,TON,1981,206029896.198449
Tonga,TON,1982,215798320.403061
Tonga,TON,1983,220076312.161259
Tonga,TON,1984,223902101.0793109
Tonga,TON,1985,238586638.561883
Tonga,TON,1986,243641480.30109704
Tonga,TON,1987,250915732.4036609
Tonga,TON,1988,246193819.37012
Tonga,TON,1989,247153745.83691603
Tonga,TON,1990,242101697.288198
Tonga,TON,1991,257632375.47739905
Tonga,TON,1992,258281571.752458
Tonga,TON,1993,267936259.20024505
Tonga,TON,1994,281205874.185381
Tonga,TON,1995,291643880.05533
Tonga,TON,1996,291673674.08727795
Tonga,TON,1997,291289879.91259
Tonga,TON,1998,299209506.029536
Tonga,TON,1999,310823935.131319
Tonga,TON,2000,321298203.474362
Tonga,TON,2001,332870685.715378
Tonga,TON,2002,344251123.85902405
Tonga,TON,2003,351509939.908853
Tonga,TON,2004,350274663.663255
Tonga,TON,2005,355816598.622131
Tonga,TON,2006,352926577.52326
Tonga,TON,2007,338224447.840903
Tonga,TON,2008,348707781.80222005
Tonga,TON,2009,356695326.5512029
Tonga,TON,2010,369485198.817979
Tonga,TON,2011,379775900.6418221
Tonga,TON,2012,383157131.241085
Tonga,TON,2013,371200315.78862
Tonga,TON,2014,378893840.485493
Tonga,TON,2015,392957799.644745
Tonga,TON,2016,406237705.331704
Tonga,TON,2017,417206123.37566
Trinidad and Tobago,TTO,1960,4275559984.97522
Trinidad and Tobago,TTO,1961,4875723369.89355
Trinidad and Tobago,TTO,1962,5009438286.30363
Trinidad and Tobago,TTO,1963,5290197126.56463
Trinidad and Tobago,TTO,1964,5693865606.25552
Trinidad and Tobago,TTO,1965,5733372508.83879
Trinidad and Tobago,TTO,1966,5965965200.97431
Trinidad and Tobago,TTO,1967,6087820894.29776
Trinidad and Tobago,TTO,1968,6405309787.74795
Trinidad and Tobago,TTO,1969,6580218398.45883
Trinidad and Tobago,TTO,1970,6812739398.506578
Trinidad and Tobago,TTO,1971,6883614534.41532
Trinidad and Tobago,TTO,1972,7281511366.54347
Trinidad and Tobago,TTO,1973,7402124228.04104
Trinidad and Tobago,TTO,1974,7683967670.621091
Trinidad and Tobago,TTO,1975,7797533899.914941
Trinidad and Tobago,TTO,1976,8296977553.504721
Trinidad and Tobago,TTO,1977,9053810550.95356
Trinidad and Tobago,TTO,1978,9960683284.24946
Trinidad and Tobago,TTO,1979,10319205204.4799
Trinidad and Tobago,TTO,1980,10209242962.9907
Trinidad and Tobago,TTO,1981,10639636877.0922
Trinidad and Tobago,TTO,1982,11044926491.1004
Trinidad and Tobago,TTO,1983,9905818874.36155
Trinidad and Tobago,TTO,1984,9336144372.24168
Trinidad and Tobago,TTO,1985,8951372695.80986
Trinidad and Tobago,TTO,1986,8657604107.21669
Trinidad and Tobago,TTO,1987,8262694155.74715
Trinidad and Tobago,TTO,1988,7938993517.0426
Trinidad and Tobago,TTO,1989,7873336116.79827
Trinidad and Tobago,TTO,1990,7992098767.2402
Trinidad and Tobago,TTO,1991,8206450868.037859
Trinidad and Tobago,TTO,1992,8071273867.534841
Trinidad and Tobago,TTO,1993,7953959542.09829
Trinidad and Tobago,TTO,1994,8237589855.653741
Trinidad and Tobago,TTO,1995,8621227010.83132
Trinidad and Tobago,TTO,1996,9236306501.87016
Trinidad and Tobago,TTO,1997,9931140423.20578
Trinidad and Tobago,TTO,1998,10738002283.7083
Trinidad and Tobago,TTO,1999,11599707384.4148
Trinidad and Tobago,TTO,2000,12400244892.3938
Trinidad and Tobago,TTO,2001,12917152086.8173
Trinidad and Tobago,TTO,2002,13942348941.8823
Trinidad and Tobago,TTO,2003,15955821613.0323
Trinidad and Tobago,TTO,2004,17224244593.4511
Trinidad and Tobago,TTO,2005,18293696732.9071
Trinidad and Tobago,TTO,2006,20709938763.5846
Trinidad and Tobago,TTO,2007,21694528592.531
Trinidad and Tobago,TTO,2008,22430064525.9668
Trinidad and Tobago,TTO,2009,21445251799.8021
Trinidad and Tobago,TTO,2010,22157948396.2042
Trinidad and Tobago,TTO,2011,22092725493.4615
Trinidad and Tobago,TTO,2012,22378600710.7753
Trinidad and Tobago,TTO,2013,22598101173.2822
Trinidad and Tobago,TTO,2014,22541117176.8691
Trinidad and Tobago,TTO,2015,22883102657.9866
Trinidad and Tobago,TTO,2016,21519942194.5088
Trinidad and Tobago,TTO,2017,21017233305.3574
Tunisia,TUN,1965,5059838759.25667
Tunisia,TUN,1966,5234649503.98211
Tunisia,TUN,1967,5243127148.24647
Tunisia,TUN,1968,5788922453.54199
Tunisia,TUN,1969,6063769805.78455
Tunisia,TUN,1970,6346925527.45564
Tunisia,TUN,1971,7017173396.67458
Tunisia,TUN,1972,8262210702.80844
Tunisia,TUN,1973,8208122677.09934
Tunisia,TUN,1974,8870910716.780771
Tunisia,TUN,1975,9505721950.537941
Tunisia,TUN,1976,10254473662.1489
Tunisia,TUN,1977,10604263588.0956
Tunisia,TUN,1978,11287228377.8119
Tunisia,TUN,1979,12028519491.407
Tunisia,TUN,1980,12920884029.6213
Tunisia,TUN,1981,13633350985.0496
Tunisia,TUN,1982,13566038004.7506
Tunisia,TUN,1983,14201188696.3812
Tunisia,TUN,1984,15017592776.3029
Tunisia,TUN,1985,15865872502.4452
Tunisia,TUN,1986,15636295165.5722
Tunisia,TUN,1987,16684141330.1663
Tunisia,TUN,1988,16696180452.7036
Tunisia,TUN,1989,16987812491.2673
Tunisia,TUN,1990,18338312910.4373
Tunisia,TUN,1991,19054340645.5219
Tunisia,TUN,1992,20541670811.7927
Tunisia,TUN,1993,20991498253.4582
Tunisia,TUN,1994,21658694425.0384
Tunisia,TUN,1995,22168035419.8687
Tunisia,TUN,1996,23752181151.3204
Tunisia,TUN,1997,25044523892.6925
Tunisia,TUN,1998,26242594452.9831
Tunisia,TUN,1999,27831487634.4837
Tunisia,TUN,2000,29142311722.7889
Tunisia,TUN,2001,30248607447.2544
Tunisia,TUN,2002,30648664524.242
Tunisia,TUN,2003,32089890945.9271
Tunisia,TUN,2004,34090950398.2115
Tunisia,TUN,2005,35279543593.6845
Tunisia,TUN,2006,37129671719.9944
Tunisia,TUN,2007,39620931745.1446
Tunisia,TUN,2008,41299978412.7428
Tunisia,TUN,2009,42556922174.0953
Tunisia,TUN,2010,44050929160.2627
Tunisia,TUN,2011,43206394578.7341
Tunisia,TUN,2012,44933645382.1434
Tunisia,TUN,2013,46225723068.3247
Tunisia,TUN,2014,47599273438.5916
Tunisia,TUN,2015,48148386195.3332
Tunisia,TUN,2016,48682059522.1461
Tunisia,TUN,2017,49633854967.165
Turkey,TUR,1960,87225893705.5974
Turkey,TUR,1961,88234285558.8668
Turkey,TUR,1962,93150195763.4448
Turkey,TUR,1963,101595477134.026
Turkey,TUR,1964,107141631935.358
Turkey,TUR,1965,110166807566.375
Turkey,TUR,1966,122519607929.144
Turkey,TUR,1967,128317860925.223
Turkey,TUR,1968,137015240419.341
Turkey,TUR,1969,142607031903.673
Turkey,TUR,1970,147218243076.311
Turkey,TUR,1971,155413432917.50198
Turkey,TUR,1972,166954105475.57
Turkey,TUR,1973,172400706888.395
Turkey,TUR,1974,182045620305.328
Turkey,TUR,1975,195105778252.825
Turkey,TUR,1976,215516144040.6161
Turkey,TUR,1977,222858067443.452
Turkey,TUR,1978,226207474907.234
Turkey,TUR,1979,224795683359.48
Turkey,TUR,1980,219294145245.598
Turkey,TUR,1981,229944491645.72
Turkey,TUR,1982,238137937724.624
Turkey,TUR,1983,249975966970.242
Turkey,TUR,1984,266754393149.659
Turkey,TUR,1985,278068342501.38
Turkey,TUR,1986,297566581186.151
Turkey,TUR,1987,325792374826.765
Turkey,TUR,1988,333353158341.248
Turkey,TUR,1989,334320696111.42303
Turkey,TUR,1990,365299342166.265
Turkey,TUR,1991,367930516745.11
Turkey,TUR,1992,386458154397.452
Turkey,TUR,1993,416027092689.079
Turkey,TUR,1994,396606334928.40295
Turkey,TUR,1995,427852040441.938
Turkey,TUR,1996,459426085470.675
Turkey,TUR,1997,494239848920.789
Turkey,TUR,1998,505647959798.204
Turkey,TUR,1999,488510007974.669
Turkey,TUR,2000,520947371781.306
Turkey,TUR,2001,489886870941.256
Turkey,TUR,2002,521387961578.785
Turkey,TUR,2003,550628728123.2571
Turkey,TUR,2004,603733139341.186
Turkey,TUR,2005,658128608999.2839
Turkey,TUR,2006,704919600966.083
Turkey,TUR,2007,740380283846.6329
Turkey,TUR,2008,746638358868.465
Turkey,TUR,2009,711513011274.04
Turkey,TUR,2010,771901768698.43
Turkey,TUR,2011,857687037396.51
Turkey,TUR,2012,898769733651.287
Turkey,TUR,2013,975087052463.4408
Turkey,TUR,2014,1025466784549.67
Turkey,TUR,2015,1087875530506.04
Turkey,TUR,2016,1122511654795.59
Turkey,TUR,2017,1205786798047.28
Turkmenistan,TKM,1987,9505676773.02965
Turkmenistan,TKM,1988,10553546665.6782
Turkmenistan,TKM,1989,10104459535.7441
Turkmenistan,TKM,1990,13679877891.7139
Turkmenistan,TKM,1991,13049883507.5037
Turkmenistan,TKM,1992,11096839691.0073
Turkmenistan,TKM,1993,11263292305.6718
Turkmenistan,TKM,1994,9314758452.22201
Turkmenistan,TKM,1995,8644092030.716421
Turkmenistan,TKM,1996,9223245519.13358
Turkmenistan,TKM,1997,8171795508.9546
Turkmenistan,TKM,1998,8751993018.19031
