,destination,passenger,weather,temperature,time,coupon,HoursToCouponExpiration,gender,age,maritalStatus,has_children,education,occupation,AvgAnnualIncome,AvgMonthlyVisitsToBar,AvgMonthlyVisitsToCoffeeHouse,AvgMonthlyVisitsToCarryAway,AvgMonthlyVisitsToRestaurantLessThan20,AvgMonthlyVisitsToRestaurant20To50,AtLeast5MinutesDriveToRedeem,AtLeast15MinutesDriveToRedeem,AtLeast25MinutesDriveToRedeem,CanRedeemOnTheWay,Y
9506,Work,None,Sunny,80,7AM,CoffeeHouse,24.0,Male,36.0,Married,1,Bachelors,Computer & Mathematical,106250.0,0.0,0.0,2.0,0.0,0.0,1,0,0,1,0
9507,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Male,36.0,Married,1,Bachelors,Computer & Mathematical,106250.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0
9508,Work,None,Rainy,55,7AM,Bar,24.0,Male,36.0,Married,1,Bachelors,Computer & Mathematical,106250.0,0.0,0.0,2.0,0.0,0.0,1,1,1,0,0
9509,Work,None,Snowy,30,7AM,CarryAway,24.0,Male,36.0,Married,1,Bachelors,Computer & Mathematical,106250.0,0.0,0.0,2.0,0.0,0.0,1,1,0,1,0
9510,Nowhere,None,Sunny,80,10AM,CoffeeHouse,2.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,0,1
9511,Nowhere,Friend,Sunny,80,10PM,CoffeeHouse,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,0,1
9512,Nowhere,Friend,Sunny,30,10PM,CarryAway,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,0,1
9513,Nowhere,None,Rainy,55,10AM,CoffeeHouse,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,0,1
9514,Nowhere,None,Snowy,30,2PM,Bar,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,0,1
9515,Nowhere,Partner,Sunny,80,2PM,Restaurant20To50,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,0,1
9516,Nowhere,Partner,Sunny,55,2PM,Bar,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,0,0
9517,Nowhere,None,Sunny,80,10PM,RestaurantLessThan20,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,0,1
9518,Home,None,Sunny,80,6PM,CarryAway,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,0,1
9519,Home,None,Sunny,80,6PM,RestaurantLessThan20,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,1,1
9520,Home,None,Rainy,55,6PM,Bar,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,1,0,1
9521,Home,None,Snowy,30,10PM,RestaurantLessThan20,2.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,1,0,0
9522,Home,Partner,Sunny,55,10PM,Bar,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,1,0,0
9523,Home,Partner,Sunny,30,10PM,RestaurantLessThan20,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,1,1
9524,Home,None,Sunny,80,10PM,Restaurant20To50,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,0,1
9525,Home,Partner,Rainy,55,6PM,CoffeeHouse,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,1,1
9526,Work,None,Sunny,30,7AM,Bar,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,1,1
9527,Work,None,Sunny,30,7AM,CarryAway,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,0,1
9528,Work,None,Rainy,55,7AM,CarryAway,2.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,1,1
9529,Work,None,Sunny,80,7AM,CoffeeHouse,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,0,0,1,1
9530,Work,None,Rainy,55,7AM,Bar,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,1,0,1
9531,Work,None,Snowy,30,7AM,CarryAway,24.0,Male,31.0,Together,0,Bachelors,Sales & Related,18749.5,0.0,0.0,2.0,2.0,0.0,1,1,0,1,1
9532,Nowhere,None,Sunny,80,10AM,CoffeeHouse,2.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,0,1
9533,Nowhere,Friend,Sunny,80,10PM,CoffeeHouse,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,0,1
9534,Nowhere,Friend,Sunny,30,10PM,CarryAway,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,0,0
9535,Nowhere,None,Rainy,55,10AM,CoffeeHouse,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,0,1
9536,Nowhere,None,Snowy,30,2PM,Bar,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,0,1
9537,Nowhere,Partner,Sunny,80,2PM,Restaurant20To50,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,0,1
9538,Nowhere,Partner,Sunny,55,2PM,Bar,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,0,1
9539,Nowhere,None,Sunny,80,10PM,RestaurantLessThan20,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,0,1
9540,Home,None,Sunny,80,6PM,CarryAway,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,0,1
9541,Home,None,Sunny,80,6PM,RestaurantLessThan20,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,1,0
9542,Home,None,Rainy,55,6PM,Bar,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,1,0,1
9543,Home,None,Snowy,30,10PM,RestaurantLessThan20,2.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,1,0,1
9544,Home,Partner,Sunny,55,10PM,Bar,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,1,0,1
9545,Home,Partner,Sunny,30,10PM,RestaurantLessThan20,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,1,1
9546,Home,None,Sunny,80,10PM,Restaurant20To50,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,0,0
9547,Home,Partner,Rainy,55,6PM,CoffeeHouse,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,1,1
9548,Work,None,Sunny,30,7AM,Bar,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,1,1
9549,Work,None,Sunny,30,7AM,CarryAway,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,0,1
9550,Work,None,Rainy,55,7AM,CarryAway,2.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,1,0
9551,Work,None,Sunny,80,7AM,CoffeeHouse,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,0,0,1,1
9552,Work,None,Rainy,55,7AM,Bar,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,1,0,1
9553,Work,None,Snowy,30,7AM,CarryAway,24.0,Female,20.0,Together,0,Some College,Student,106250.0,0.0,2.0,0.0,2.0,0.0,1,1,0,1,1
9554,Nowhere,None,Sunny,80,10AM,CoffeeHouse,2.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,1
9555,Nowhere,Friend,Sunny,80,10PM,CoffeeHouse,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,1
9556,Nowhere,Friend,Sunny,30,10PM,CarryAway,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,0
9557,Nowhere,None,Rainy,55,10AM,CoffeeHouse,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,1
9558,Nowhere,None,Snowy,30,2PM,Bar,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1
9559,Nowhere,None,Sunny,80,10PM,RestaurantLessThan20,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1
9560,Nowhere,Kid,Sunny,80,10AM,CoffeeHouse,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1
9561,Nowhere,Kid,Sunny,80,2PM,CoffeeHouse,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1
9562,Nowhere,Kid,Sunny,80,10PM,Restaurant20To50,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,0
9563,Home,Kid,Sunny,80,6PM,Restaurant20To50,2.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,1,0
9564,Home,Kid,Sunny,80,10PM,CarryAway,2.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,1
9565,Home,Kid,Sunny,30,6PM,Bar,2.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,1
9566,Home,None,Sunny,80,6PM,CarryAway,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1
9567,Home,None,Sunny,80,6PM,RestaurantLessThan20,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,1,1
9568,Home,None,Rainy,55,6PM,Bar,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,1,0,1
9569,Home,None,Snowy,30,10PM,RestaurantLessThan20,2.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,1,0,1
9570,Home,None,Sunny,80,10PM,Restaurant20To50,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,0,0
9571,Work,None,Sunny,30,7AM,Bar,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,1,0
9572,Work,None,Rainy,55,7AM,CarryAway,2.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,1,1
9573,Work,None,Sunny,80,7AM,CoffeeHouse,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,0,0,1,1
9574,Work,None,Rainy,55,7AM,Bar,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,1,0,1
9575,Work,None,Snowy,30,7AM,CarryAway,24.0,Male,31.0,Married,1,Some College,Farming Fishing & Forestry,43749.5,0.0,0.0,0.0,2.0,0.0,1,1,0,1,0
9576,Nowhere,None,Sunny,80,10AM,CoffeeHouse,2.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9577,Nowhere,Friend,Sunny,80,10PM,CoffeeHouse,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9578,Nowhere,Friend,Sunny,30,10PM,CarryAway,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9579,Nowhere,None,Rainy,55,10AM,CoffeeHouse,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9580,Nowhere,None,Snowy,30,2PM,Bar,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,0,0,0,0
9581,Nowhere,None,Sunny,80,10PM,RestaurantLessThan20,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,0,0,0,1
9582,Nowhere,Kid,Sunny,80,10AM,CoffeeHouse,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,0,0,0,0
9583,Nowhere,Kid,Sunny,80,2PM,CoffeeHouse,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,0,0,0,0
9584,Nowhere,Kid,Sunny,80,10PM,Restaurant20To50,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9585,Home,Kid,Sunny,80,6PM,Restaurant20To50,2.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,1,0
9586,Home,Kid,Sunny,80,10PM,CarryAway,2.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9587,Home,Kid,Sunny,30,6PM,Bar,2.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9588,Home,None,Sunny,80,6PM,CarryAway,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,0,0,0,0
9589,Home,None,Sunny,80,6PM,RestaurantLessThan20,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,0,0,1,0
9590,Home,None,Rainy,55,6PM,Bar,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,1,0,0
9591,Home,None,Snowy,30,10PM,RestaurantLessThan20,2.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,1,0,0
9592,Home,None,Sunny,80,10PM,Restaurant20To50,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,0,0
9593,Work,None,Sunny,30,7AM,Bar,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,1,0
9594,Work,None,Rainy,55,7AM,CarryAway,2.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,1,0
9595,Work,None,Sunny,80,7AM,CoffeeHouse,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,0,0,1,1
9596,Work,None,Rainy,55,7AM,Bar,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,1,0,0
9597,Work,None,Snowy,30,7AM,CarryAway,24.0,Female,31.0,Together,1,Bachelors,Computer & Mathematical,68749.5,0.0,2.0,6.0,2.0,2.0,1,1,0,1,1
9598,Nowhere,None,Sunny,80,10AM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
9599,Nowhere,Friend,Sunny,80,10PM,CoffeeHouse,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
9600,Nowhere,Friend,Sunny,30,10PM,CarryAway,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
9601,Nowhere,None,Rainy,55,10AM,CoffeeHouse,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
9602,Nowhere,None,Snowy,30,2PM,Bar,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0
9603,Nowhere,Partner,Sunny,80,2PM,Restaurant20To50,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0
9604,Nowhere,Partner,Sunny,55,2PM,Bar,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1
9605,Nowhere,None,Sunny,80,10PM,RestaurantLessThan20,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0
9606,Home,None,Sunny,80,6PM,CarryAway,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1
9607,Home,None,Sunny,80,6PM,RestaurantLessThan20,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,1,1
9608,Home,None,Rainy,55,6PM,Bar,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,1,0,0
9609,Home,None,Snowy,30,10PM,RestaurantLessThan20,2.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,1,0,0
9610,Home,Partner,Sunny,55,10PM,Bar,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,1,0,1
9611,Home,Partner,Sunny,30,10PM,RestaurantLessThan20,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,1,1
9612,Home,None,Sunny,80,10PM,Restaurant20To50,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
9613,Home,Partner,Rainy,55,6PM,CoffeeHouse,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,1,0
9614,Work,None,Sunny,30,7AM,Bar,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,1,0
9615,Work,None,Sunny,30,7AM,CarryAway,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
9616,Work,None,Rainy,55,7AM,CarryAway,2.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,1,0
9617,Work,None,Sunny,80,7AM,CoffeeHouse,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,1,0
9618,Work,None,Rainy,55,7AM,Bar,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,1,0,0
9619,Work,None,Snowy,30,7AM,CarryAway,24.0,Female,21.0,Together,0,Bachelors,Community & Social Services,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,1,1
9620,Nowhere,None,Sunny,80,10AM,CoffeeHouse,2.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,1
9621,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,0
9622,Nowhere,Friend,Sunny,80,10PM,CoffeeHouse,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,1
9623,Nowhere,Friend,Sunny,55,10AM,RestaurantLessThan20,2.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,1
9624,Nowhere,Friend,Sunny,30,10PM,CarryAway,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,1
9625,Nowhere,Friend,Rainy,55,10PM,Restaurant20To50,2.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,1
9626,Nowhere,None,Sunny,30,10AM,CarryAway,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,1
9627,Nowhere,None,Rainy,55,10AM,CoffeeHouse,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,0
9628,Nowhere,None,Snowy,30,2PM,Bar,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,0,0,0,1
9629,Nowhere,None,Sunny,80,10PM,RestaurantLessThan20,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,0,0,0,1
9630,Home,None,Sunny,30,6PM,Restaurant20To50,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,0,0,1,1
9631,Home,None,Sunny,80,6PM,CarryAway,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,0,0,0,1
9632,Home,None,Sunny,80,6PM,RestaurantLessThan20,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,0,0,1,0
9633,Home,None,Rainy,55,6PM,Bar,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,1,0,1
9634,Home,None,Snowy,30,10PM,RestaurantLessThan20,2.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,1,0,0
9635,Home,None,Sunny,80,10PM,Restaurant20To50,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,0,0
9636,Work,None,Sunny,30,7AM,Bar,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,1,1
9637,Work,None,Rainy,55,7AM,CarryAway,2.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,1,0
9638,Work,None,Sunny,80,7AM,CoffeeHouse,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,0,0,1,1
9639,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,0,0,0,1
9640,Work,None,Rainy,55,7AM,Bar,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,1,0,1
9641,Work,None,Snowy,30,7AM,CarryAway,24.0,Male,46.0,Single,0,Some College,Production Occupations,6250.0,6.0,6.0,2.0,0.0,2.0,1,1,0,1,0
9664,Nowhere,None,Sunny,80,10AM,CoffeeHouse,2.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,1
9665,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,0
9666,Nowhere,Friend,Sunny,80,10PM,CoffeeHouse,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,1
9667,Nowhere,Friend,Sunny,55,10AM,RestaurantLessThan20,2.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,1
9668,Nowhere,Friend,Sunny,30,10PM,CarryAway,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,1
9669,Nowhere,Friend,Rainy,55,10PM,Restaurant20To50,2.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,1
9670,Nowhere,None,Sunny,30,10AM,CarryAway,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,1
9671,Nowhere,None,Rainy,55,10AM,CoffeeHouse,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,1,0,0,1
9672,Nowhere,None,Snowy,30,2PM,Bar,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,0,0,0,0
9673,Nowhere,None,Sunny,80,10PM,RestaurantLessThan20,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,0,0,0,1
9674,Home,None,Sunny,30,6PM,Restaurant20To50,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,0,0,1,0
9675,Home,None,Sunny,80,6PM,CarryAway,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,0,0,0,1
9676,Home,None,Sunny,80,6PM,RestaurantLessThan20,24.0,Male,21.0,Single,1,Some College,Student,68749.5,0.0,0.0,6.0,2.0,2.0,1,0,0,1,1
